domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
cactus.nci.nih.gov,1137,10230,3410,8.997361478,122.9604222,3410
calendar.library.doc.gov,1137,1137,1137,1,0,1137
cam.cancer.gov,1137,19323,1137,16.99472296,831.7343887,0
cameo.noaa.gov,1137,1137,1137,1,0,1137
canandaigua.va.gov,1137,1137,1137,1,0,1137
capstone.ndu.edu,1137,1137,1137,1,0,1137
catalog.niams.nih.gov,1137,2273,2273,1.999120493,0,1137
catalog.nidcr.nih.gov,1137,1137,1137,1,0,1137
cce-datasharing.gsfc.nasa.gov,1137,3410,1137,2.999120493,34.9885664,1137
ccsg15.navy.mil,1137,2273,1137,1.999120493,24.99208443,1137
cdn-test.bls.gov,1137,2273,1137,1.999120493,33.98944591,1137
cdp.cancer.gov,1137,1137,1137,1,0,1137
cdxnodengn.epa.gov,1137,5683,2273,4.998240985,0,2273
celebrating200years.noaa.gov,1137,9093,2273,7.997361478,49.98416887,2273
certificate.seafoodinspection.nmfs.noaa.gov,1137,1137,1137,1,98.96833773,0
cf.usembassy.gov,1137,3410,1137,2.999120493,480.8460862,0
channelislands.noaa.gov,1137,1137,1137,1,0,1137
charleston.jobcorps.gov,1137,2273,1137,1.999120493,21.99296394,1137
childstats.gov,1137,1137,1137,1,0,1137
cida.usgs.gov,1137,1137,1137,1,0,1137
cio.noaa.gov,1137,1137,1137,1,0,1137
clarksburg.va.gov,1137,2273,2273,1.999120493,0,1137
cleveland.jobcorps.gov,1137,1137,1137,1,73.9762533,1137
cloud.connect.hhs.gov,1137,1137,1137,1,0,1137
clr27.marines.mil,1137,1137,1137,1,0,1137
clwp.navy.mil,1137,7956,1137,6.997361478,55.98240985,1137
cms.permits.performance.gov,1137,21596,1137,18.99384345,267.9146878,1137
cms7.fhwa.dot.gov,1137,1137,1137,1,0,1137
cms7.fra.dot.gov,1137,1137,1137,1,0,1137
cms7.fta.dot.gov,1137,22733,1137,19.99384345,514.8355321,1137
co2.jpl.nasa.gov,1137,4547,1137,3.999120493,12.99560246,1137
coastal.er.usgs.gov,1137,1137,1137,1,0,1137
coastwatch.pfeg.noaa.gov,1137,1137,1137,1,0,1137
code.gov,1137,1137,1137,1,0,1137
compass.er.usgs.gov,1137,2273,1137,1.999120493,41.98680739,1137
content-guide.18f.gov,1137,1137,1137,1,408.8689534,1137
cool.osd.mil,1137,1137,1137,1,0,1137
cris-scstage-internet.uscis.dhs.gov,1137,3410,1137,2.999120493,5.998240985,1137
crm-mission.edit.usembassy.gov,1137,7956,1137,6.997361478,774.7519789,1137
cso.nasa.gov,1137,1137,1137,1,0,1137
ctcms.nist.gov,1137,1137,1137,1,0,1137
curlew.jobcorps.gov,1137,6820,1137,5.998240985,200.935796,0
daac.gsfc.nasa.gov,1137,1137,1137,1,0,1137
daegu.armymwr.com,1137,1137,1137,1,0,1137
data.cdc.gov,1137,3410,2273,2.999120493,0,1137
data.nist.gov,1137,1137,1137,1,0,1137
dataguide.nlm.nih.gov,1137,1137,1137,1,0,1137
dc.ng.mil,1137,1137,1137,1,0,1137
dev-www.faa.gov,1137,4547,1137,3.999120493,119.9613017,1137
dimo.af.mil,1137,12503,1137,10.99648197,932.701847,1137
disasterinfo.nlm.nih.gov,1137,6820,1137,5.998240985,86.97185576,1137
discover.nci.nih.gov,1137,1137,1137,1,0,1137
diversity.defense.gov,1137,2273,1137,1.999120493,5.998240985,1137
diversity.nih.gov,1137,15913,1137,13.99560246,1074.656992,2273
dod-dcpas.usajobs.gov,1137,1137,1137,1,0,1137
dods.ndbc.noaa.gov,1137,2273,1137,1.999120493,0,1137
donaciondeorganos.gov,1137,1137,1137,1,0,1137
drivethrub.gsa.gov,1137,1137,1137,1,0,1137
drum.amedd.army.mil,1137,1137,1137,1,0,1137
dtd.nlm.nih.gov,1137,2273,2273,1.999120493,0,2273
dugway.armymwr.com,1137,1137,1137,1,0,1137
dunham.nrmc.amedd.army.mil,1137,1137,1137,1,0,1137
ea.oit.va.gov,1137,1137,1137,1,46.98504837,1137
earth.jsc.nasa.gov,1137,2273,1137,1.999120493,6.997361478,1137
ecco.jpl.nasa.gov,1137,1137,1137,1,0,1137
eddataexpress.ed.gov,1137,1137,1137,1,0,1137
eddn.usgs.gov,1137,1137,1137,1,0,1137
edits.nationalmap.gov,1137,1137,1137,1,0,1137
efilingapps.fec.gov,1137,3410,1137,2.999120493,44.98592788,1137
efmp.amedd.army.mil,1137,1137,1137,1,0,1137
eforms.cdc.gov,1137,4547,1137,3.999120493,15.99472296,1137
efoservices.fec.gov,1137,2273,1137,1.999120493,254.9182058,0
egp.nwcg.gov,1137,2273,1137,1.999120493,41.98680739,1137
elvprogram.ksc.nasa.gov,1137,3410,1137,2.999120493,11.99648197,1137
email-test.had.dnsops.gov,1137,1137,1137,1,0,1137
email3.occ.gov,1137,1137,1137,1,0,1137
emergency-origin.cdc.gov,1137,13640,1137,11.99648197,600.8082674,1137
enile.sba.gov,1137,1137,1137,1,0,1137
enterpriseservices.commerce.gov,1137,3410,1137,2.999120493,72.9762533,1137
eonet.sci.gsfc.nasa.gov,1137,1137,1137,1,0,1137
epa-bprg.ornl.gov,1137,2273,1137,1.999120493,8.997361478,1137
epa-dccs.ornl.gov,1137,2273,1137,1.999120493,222.9287599,0
epilepsy.va.gov,1137,1137,1137,1,72.9762533,1137
era.nih.gov,1137,1137,1137,1,0,1137
eresources.nlm.nih.gov,1137,5683,1137,4.998240985,121.9613017,1137
es-intpx-www.usps.com,1137,7956,1137,6.997361478,191.9384345,1137
es.ndu.edu,1137,9093,1137,7.997361478,1251.599824,1137
esbie.mda.mil,1137,1137,1137,1,0,1137
espanol.insurekidsnow.gov,1137,1137,1137,1,0,1137
exep-archive.jpl.nasa.gov,1137,1137,1137,1,0,1137
explorers.larc.nasa.gov,1137,2273,1137,1.999120493,514.8355321,0
extapps2.oge.gov,1137,2273,1137,1.999120493,51.98328936,1137
externallinks.samhsa.gov,1137,1137,1137,1,0,1137
fedinvest.gov,1137,2273,1137,1.999120493,277.9111697,1137
feer.gsfc.nasa.gov,1137,1137,1137,1,0,1137
ffmsb.fas.gsa.gov,1137,1137,1137,1,0,1137
fishadvisoryonline.epa.gov,1137,2273,1137,1.999120493,0,1137
fl.acpt.nsf.gov,1137,5683,1137,4.998240985,20.99296394,1137
flowergarden.noaa.gov,1137,1137,1137,1,0,1137
fmcs.usajobs.gov,1137,1137,1137,1,4.998240985,0
fmvision.fiscal.treasury.gov,1137,1137,1137,1,33.98944591,0
foia.af.mil,1137,1137,1137,1,0,1137
fpc.gov,1137,1137,1137,1,0,1137
fpki.idmanagement.gov,1137,1137,1137,1,0,1137
ftpbrowser.gsfc.nasa.gov,1137,19323,1137,16.99472296,277.9111697,1137
fuji.marines.mil,1137,1137,1137,1,0,1137
future.usap.gov,1137,1137,1137,1,0,1137
fwsprimary.wim.usgs.gov,1137,1137,1137,1,0,1137
gainesville.jobcorps.gov,1137,1137,1137,1,0,1137
gams.nist.gov,1137,1137,1137,1,0,1137
gary.jobcorps.gov,1137,5683,1137,4.998240985,55.98240985,1137
gcmd.gsfc.nasa.gov,1137,15913,2273,13.99560246,125.9595427,3410
gcn.gsfc.nasa.gov,1137,1137,1137,1,0,1137
geer.grc.nasa.gov,1137,3410,1137,2.999120493,188.939314,1137
geology.usgs.gov,1137,1137,1137,1,0,1137
ghgdata.epa.gov,1137,1137,1137,1,0,1137
gipsa.usda.gov,1137,1137,1137,1,1605.487247,0
gosere.af.mil,1137,5683,1137,4.998240985,102.9674582,1137
gpm.nasa.gov,1137,13640,1137,11.99648197,609.8047493,1137
grace.jpl.nasa.gov,1137,10230,2273,8.997361478,271.9129288,1137
graysreef.noaa.gov,1137,2273,1137,1.999120493,2.999120493,1137
greely.armymwr.com,1137,1137,1137,1,0,1137
grissom.afrc.af.mil,1137,1137,1137,1,0,1137
hallways.cap.gsa.gov,1137,3410,1137,2.999120493,0,1137
hawaii.jobcorps.gov,1137,2273,1137,1.999120493,9.99648197,1137
healthit.gov,1137,1137,1137,1,0,1137
hearing.health.mil,1137,2273,2273,1.999120493,0,2273
help.extsharepoint.nsf.gov,1137,2273,1137,1.999120493,12.99560246,1137
hfradar.ndbc.noaa.gov,1137,2273,1137,1.999120493,129.9586631,1137
hmddirectory.nlm.nih.gov,1137,1137,1137,1,0,1137
honorguard.af.mil,1137,3410,3410,2.999120493,0,3410
https.cio.gov,1137,1137,1137,1,0,1137
human-factors.arc.nasa.gov,1137,1137,1137,1,0,1137
hvo.wr.usgs.gov,1137,1137,1137,1,0,1137
hydrosheds.cr.usgs.gov,1137,3410,1137,2.999120493,24.99208443,1137
iach.knox.amedd.army.mil,1137,1137,1137,1,0,1137
ibcalc.usps.com,1137,6820,2273,5.998240985,18.99384345,2273
ibcalcea.usps.com,1137,1137,1137,1,0,1137
icb.nasa.gov,1137,1137,1137,1,0,1137
icite.od.nih.gov,1137,11366,2273,9.99648197,18.99384345,3410
iesreview.ed.gov,1137,14776,1137,12.99560246,562.819701,1137
il.edit.usembassy.gov,1137,2273,1137,1.999120493,25.99208443,1137
imagic.nlm.nih.gov,1137,1137,1137,1,0,1137
index.nationalmap.gov,1137,4547,1137,3.999120493,24.99208443,1137
indypendence.jobcorps.gov,1137,1137,1137,1,1,0
integrationacademy.ahrq.gov,1137,1137,1137,1,0,1137
intra.gp.usbr.gov,1137,4547,1137,3.999120493,103.9665787,1137
intra.mp.usbr.gov,1137,2273,1137,1.999120493,5.998240985,2273
invention.nasa.gov,1137,4547,1137,3.999120493,23.99208443,1137
inventory.data.gov,1137,1137,1137,1,0,1137
istcolloq.gsfc.nasa.gov,1137,1137,1137,1,0,1137
itmodernization.cio.gov,1137,1137,1137,1,0,1137
jacobscreek.jobcorps.gov,1137,3410,2273,2.999120493,46.98504837,2273
jats.nlm.nih.gov,1137,1137,1137,1,0,1137
jsc.defense.gov,1137,1137,1137,1,0,1137
kacc.nrmc.amedd.army.mil,1137,1137,1137,1,0,1137
knowyourchances.cancer.gov,1137,2273,1137,1.999120493,9.99648197,1137
kornbluh-dev2.ncbi.nlm.nih.gov,1137,3410,1137,2.999120493,1,1137
kscsma.ksc.nasa.gov,1137,2273,1137,1.999120493,0,1137
kusahc.nrmc.amedd.army.mil,1137,1137,1137,1,0,1137
la.defense.gov,1137,1137,1137,1,40.98680739,1137
lab.opm.gov,1137,7956,1137,6.997361478,102.9674582,1137
labs.usa.gov,1137,1137,1137,1,0,1137
landval.gsfc.nasa.gov,1137,1137,1137,1,0,1137
lep.gov,1137,1137,1137,1,0,1137
lew.epa.gov,1137,1137,1137,1,0,1137
lewis-mcchord.army.mil,1137,2273,1137,1.999120493,96.96921724,1137
lhcs-formtool-stage.nlm.nih.gov,1137,1137,1137,1,0,1137
library.doc.gov,1137,1137,1137,1,0,1137
library.usgs.gov,1137,1137,1137,1,0,1137
lima.usgs.gov,1137,1137,1137,1,0,1137
lisa.nasa.gov,1137,5683,2273,4.998240985,11.99648197,2273
local-spotlight.nlm.nih.gov,1137,2273,1137,1.999120493,0,1137
local-vsac-qa-2.nlm.nih.gov,1137,2273,1137,1.999120493,87.97185576,0
lrd.usace.army.mil,1137,1137,1137,1,0,1137
lunarscience.nasa.gov,1137,3410,1137,2.999120493,56.98153034,1137
lyndonbjohnson.jobcorps.gov,1137,1137,1137,1,0,1137
m.cameochemicals.noaa.gov,1137,5683,1137,4.998240985,2338.252419,1137
macg28.marines.mil,1137,1137,1137,1,91.97097625,1137
mafspace.msfc.nasa.gov,1137,4547,1137,3.999120493,126.9595427,1137
mag14.marines.mil,1137,1137,1137,1,141.9542656,1137
mag31.marines.mil,1137,3410,1137,2.999120493,44.98592788,1137
maia-prod.jpl.nasa.gov,1137,1137,1137,1,3.999120493,1137
maps.usgs.gov,1137,1137,1137,1,0,1137
marcent.marines.mil,1137,5683,2273,4.998240985,59.98065084,2273
marfork.marines.mil,1137,1137,1137,1,0,1137
marforpac.marines.mil,1137,9093,1137,7.997361478,1507.51803,0
marinecadastre.gov,1137,2273,1137,1.999120493,10.99648197,1137
marsoweb.nas.nasa.gov,1137,1137,1137,1,0,1137
mcasiwakunijp.marines.mil,1137,1137,1137,1,0,1137
mcaspendleton.marines.mil,1137,4547,1137,3.999120493,149.9525066,1137
mcesg.marines.mil,1137,2273,1137,1.999120493,103.9665787,1137
mciwest.marines.mil,1137,1137,1137,1,0,1137
mclbbarstow.marines.mil,1137,1137,1137,1,0,1137
mcwl.marines.mil,1137,1137,1137,1,0,1137
mdmap.orr.noaa.gov,1137,9093,1137,7.997361478,60.98065084,1137
me.ngb.army.mil,1137,1137,1137,1,0,1137
medcom.usajobs.gov,1137,1137,1137,1,248.9208443,0
medicalmuseum.mil,1137,1137,1137,1,0,1137
medicalservicecorps.amedd.army.mil,1137,1137,1137,1,0,1137
meshb-prev.nlm.nih.gov,1137,25006,1137,21.99296394,416.8671944,1137
metalib.gpo.gov,1137,2273,1137,1.999120493,39.98680739,1137
mgi.gov,1137,2273,1137,1.999120493,16.99472296,1137
mgs-mager.gsfc.nasa.gov,1137,11366,1137,9.99648197,20.99296394,1137
miami.jobcorps.gov,1137,1137,1137,1,0,1137
ml.jpl.nasa.gov,1137,1137,1137,1,0,1137
mmlweb.nist.gov,1137,4547,1137,3.999120493,126.9595427,1137
mobile.arc.nasa.gov,1137,1137,1137,1,0,1137
mobile.tidesandcurrents.noaa.gov,1137,1137,1137,1,0,1137
modelingguru.nasa.gov,1137,1137,1137,1,0,1137
moles-melanoma-tool.cancer.gov,1137,1137,1137,1,0,1137
moneyfactory.com,1137,9093,1137,7.997361478,1643.474934,1137
mplnet.gsfc.nasa.gov,1137,1137,1137,1,0,1137
mrdc-npi.amedd.army.mil,1137,1137,1137,1,0,1137
mvd.usace.army.mil,1137,1137,1137,1,0,1137
mysales.fas.gsa.gov,1137,2273,1137,1.999120493,25.99208443,1137
nafri.gov,1137,1137,1137,1,0,1137
nasadaacs.eos.nasa.gov,1137,2273,2273,1.999120493,0,2273
nasic.af.mil,1137,26143,2273,22.99296394,0,1137
nau.usace.army.mil,1137,1137,1137,1,81.97361478,1137
nccs.nasa.gov,1137,1137,1137,1,0,1137
ncf.nci.nih.gov,1137,3410,1137,2.999120493,33.98944591,1137
nciformulary.cancer.gov,1137,1137,1137,1,0,1137
ncim.nci.nih.gov,1137,1137,1137,1,0,1137
ncpc.gov,1137,1137,1137,1,0,1137
ncua.usajobs.gov,1137,1137,1137,1,2.999120493,0
ndb.nal.usda.gov,1137,1137,1137,1,0,1137
nehrp.gov,1137,2273,1137,1.999120493,56.98153034,1137
nesdisia.noaa.gov,1137,1137,1137,1,282.9094107,0
nesr.usda.gov,1137,2273,1137,1.999120493,657.7897977,1137
netcents.af.mil,1137,1137,1137,1,0,1137
newbornscreeningcodes.nlm.nih.gov,1137,1137,1137,1,0,1137
newhampshire.jobcorps.gov,1137,3410,1137,2.999120493,40.98680739,1137
ngtoc.usgs.gov,1137,2273,1137,1.999120493,0,1137
nhqrnet.ahrq.gov,1137,2273,1137,1.999120493,30.99032542,1137
niem.gov,1137,1137,1137,1,0,1137
nisar.jpl.nasa.gov,1137,2273,1137,1.999120493,233.9252419,0
nitcnrcsbase-www.nrcs.usda.gov,1137,1137,1137,1,1.999120493,1137
nitrd.gov,1137,2273,1137,1.999120493,9.99648197,1137
nrc.noaa.gov,1137,2273,1137,1.999120493,17.99384345,1137
ntia.gov,1137,1137,1137,1,0,1137
obipublic.epa.gov,1137,1137,1137,1,0,1137
oceancolor.gsfc.nasa.gov,1137,1137,1137,1,0,1137
omniweb.sci.gsfc.nasa.gov,1137,1137,1137,1,0,1137
oneonta.jobcorps.gov,1137,1137,1137,1,0,1137
opa.defense.gov,1137,1137,1137,1,0,1137
orbitaldebris.jsc.nasa.gov,1137,1137,1137,1,0,1137
origin2.www.fsa.usda.gov,1137,1137,1137,1,0,1137
oui.doleta.gov,1137,1137,1137,1,0,1137
owaq.noaa.gov,1137,1137,1137,1,0,1137
p-web-mt02.prod.nsf.gov,1137,2273,1137,1.999120493,1.999120493,1137
parks.armymwr.com,1137,10230,2273,8.997361478,32.98944591,1137
partners.niehs.nih.gov,1137,1137,1137,1,0,1137
partnershipforpatients.cms.gov,1137,1137,1137,1,0,1137
paulsimonchicago.jobcorps.gov,1137,2273,1137,1.999120493,12.99560246,0
pclob.gov,1137,1137,1137,1,0,1137
pds-imaging2.jpl.nasa.gov,1137,1137,1137,1,0,1137
peacecorps.usajobs.gov,1137,1137,1137,1,73.9762533,0
ped.uspto.gov,1137,1137,1137,1,1243.602463,0
permanent.access.gpo.gov,1137,2273,1137,1.999120493,94.96921724,1137
picatinny.armymwr.com,1137,1137,1137,1,0,1137
planning.jpl.nasa.gov,1137,2273,1137,1.999120493,28.99032542,1137
pof.usace.army.mil,1137,4547,1137,3.999120493,152.9507476,1137
poisonhelp.hrsa.gov,1137,1137,1137,1,0,1137
poj.usace.army.mil,1137,1137,1137,1,0,1137
polk.armymwr.com,1137,1137,1137,1,0,1137
portal.nas.nasa.gov,1137,1137,1137,1,14.99560246,1137
portal.nccs.nasa.gov,1137,4547,2273,3.999120493,15.99472296,1137
postdocs.jpl.nasa.gov,1137,4547,2273,3.999120493,0,2273
preview.osha.gov,1137,1137,1137,1,0,1137
prod.nais.nasa.gov,1137,1137,1137,1,0,1137
prod.nrcs.usda.gov,1137,3410,1137,2.999120493,1183.621812,0
proteomics.cancer.gov,1137,2273,1137,1.999120493,29.99032542,1137
psi.nasa.gov,1137,2273,2273,1.999120493,0,2273
pso.ahrq.gov,1137,2273,1137,1.999120493,6.997361478,1137
publicaffairs.af.mil,1137,1137,1137,1,0,1137
pubmedhh.nlm.nih.gov,1137,1137,1137,1,0,1137
pubs.cancer.gov,1137,7956,1137,6.997361478,108.9648197,1137
pubs.etic.nps.gov,1137,2273,1137,1.999120493,5.998240985,1137
qa.pay.gov,1137,17050,1137,14.99560246,588.8117854,1137
qadev.pay.gov,1137,244377,1137,214.9313984,696.7774846,1137
qualityindicators.ahrq.gov,1137,2273,1137,1.999120493,22.99296394,1137
re.grc.nasa.gov,1137,1137,1137,1,0,1137
realmail.usps.com,1137,2273,2273,1.999120493,1,2273
rediscovering-black-history.blogs.archives.gov,1137,1137,1137,1,0,1137
redrock.jobcorps.gov,1137,3410,1137,2.999120493,141.9542656,1137
regions.noaa.gov,1137,1137,1137,1,0,1137
rehab.research.va.gov,1137,1137,1137,1,0,1137
repi.mil,1137,1137,1137,1,0,1137
repository.niddk.nih.gov,1137,1137,1137,1,0,1137
revenuedata.doi.gov,1137,4547,1137,3.999120493,5.998240985,1137
robonaut.jsc.nasa.gov,1137,1137,1137,1,0,1137
rosetta.jpl.nasa.gov,1137,1137,1137,1,0,1137
roswell.ilea.state.gov,1137,1137,1137,1,78.97449428,0
rsc.niaid.nih.gov,1137,6820,2273,5.998240985,0,2273
sa-cct601.test.studentaid.gov,1137,17050,1137,14.99560246,75.97537379,1137
sa-pdt501.test.studentaid.gov,1137,29553,1137,25.99208443,148.9525066,1137
sa4.www4.irs.gov,1137,1137,1137,1,0,1137
sac.usace.army.mil,1137,1137,1137,1,0,1137
sacramento.jobcorps.gov,1137,1137,1137,1,5.998240985,0
saffm.hq.af.mil,1137,1137,1137,1,0,1137
safsa.hq.af.mil,1137,1137,1137,1,78.97449428,1137
satdat.ngdc.noaa.gov,1137,63652,2273,55.98240985,0,2273
savingsbondwizard.gov,1137,5683,1137,4.998240985,318.8979771,1137
sbir.cancer.gov,1137,1137,1137,1,0,1137
scicolloq.gsfc.nasa.gov,1137,1137,1137,1,0,1137
science.ksc.nasa.gov,1137,1137,1137,1,0,1137
science.msfc.nasa.gov,1137,1137,1137,1,0,1137
sciencebase.gov,1137,2273,1137,1.999120493,60.98065084,1137
sdg.data.gov,1137,18186,1137,15.99472296,1928.383465,1137
search.af.mil,1137,1137,1137,1,1,1137
search.defense.gov,1137,6820,2273,5.998240985,372.8812665,2273
search.export.gov,1137,5683,1137,4.998240985,24.99208443,1137
search.farmers.gov,1137,1137,1137,1,16.99472296,1137
search.forfeiture.gov,1137,13640,1137,11.99648197,349.8883026,1137
search1.hrsa.gov,1137,2273,1137,1.999120493,19.99384345,1137
searchappeals.dol.gov,1137,1137,1137,1,8.997361478,0
sec.usajobs.gov,1137,1137,1137,1,53.98240985,0
sed.gsfc.nasa.gov,1137,22733,1137,19.99384345,264.9155673,1137
sexandgendercourse.od.nih.gov,1137,1137,1137,1,0,1137
shriver.jobcorps.gov,1137,3410,1137,2.999120493,20.99296394,1137
sierranevada.jobcorps.gov,1137,6820,1137,5.998240985,214.9313984,1137
smclinician-syst.myhealth.va.gov,1137,12503,1137,10.99648197,4.998240985,1137
so.usembassy.gov,1137,1137,1137,1,0,1137
solc.gsfc.nasa.gov,1137,3410,1137,2.999120493,20.99296394,1137
sourcecode.cio.gov,1137,1137,1137,1,0,1137
space-geodesy.nasa.gov,1137,2273,1137,1.999120493,17.99384345,1137
specialwarfaretw.af.mil,1137,1137,1137,1,9.99648197,1137
sspd.gsfc.nasa.gov,1137,1137,1137,1,0,1137
ssq.gsa.gov,1137,55695,2273,48.98416887,2504.199648,1137
stagewcms.nhlbi.nih.gov,1137,11366,1137,9.99648197,95.96921724,1137
staging.myeverify.uscis.gov,1137,1137,1137,1,0,1137
static.prototype.cdc.gov,1137,4547,1137,3.999120493,45.98504837,1137
stellwagen.noaa.gov,1137,4547,1137,3.999120493,73.9762533,1137
stories.usaid.gov,1137,1137,1137,1,0,1137
studyguides.af.mil,1137,2273,2273,1.999120493,0,2273
supportorgs.cancer.gov,1137,3410,1137,2.999120493,15.99472296,1137
survivorship.cancer.gov,1137,1137,1137,1,0,1137
svn.pydro.noaa.gov,1137,1137,1137,1,0,1137
swc.gsfc.nasa.gov,1137,5683,1137,4.998240985,138.9560246,1137
taaps.gov,1137,22733,1137,19.99384345,145.9533861,1137
tao.ndbc.noaa.gov,1137,4547,1137,3.999120493,120.9613017,1137
tcbuilder13.be-md.ncbi.nlm.nih.gov,1137,20459,1137,17.99384345,116.9621812,1137
tcbuilder21.be-md.ncbi.nlm.nih.gov,1137,4547,1137,3.999120493,8.997361478,1137
technology.grc.nasa.gov,1137,1137,1137,1,0,1137
technology.jpl.nasa.gov,1137,22733,1137,19.99384345,695.7774846,1137
tellus.ars.usda.gov,1137,1137,1137,1,0,1137
test.benefits.gov,1137,2273,1137,1.999120493,1.999120493,1137
testwcms.nhlbi.nih.gov,1137,4547,1137,3.999120493,35.9885664,1137
timegov.nist.gov,1137,1137,1137,1,0,1137
tl.usembassy.gov,1137,1137,1137,1,0,1137
tmf.cio.gov,1137,1137,1137,1,0,1137
tobyhanna.armymwr.com,1137,1137,1137,1,0,1137
toolsadmin.cdc.gov,1137,1137,1137,1,0,1137
toxics.usgs.gov,1137,1137,1137,1,0,1137
toxseektoxnet.nlm.nih.gov,1137,2273,1137,1.999120493,0,1137
traffic.nih.gov,1137,1137,1137,1,0,1137
transparency.treasury.gov,1137,1137,1137,1,0,1137
transtats-test.dot.gov,1137,1137,1137,1,0,1137
trc.boulder.nist.gov,1137,5683,1137,4.998240985,307.9014952,1137
treasureisland.jobcorps.gov,1137,2273,1137,1.999120493,53.98240985,1137
trimewebmod.epa.gov,1137,1137,1137,1,0,1137
trmm-fc.gsfc.nasa.gov,1137,2273,1137,1.999120493,525.8320141,1137
trp.cancer.gov,1137,1137,1137,1,0,1137
uat.usajobs.gov,1137,2273,1137,1.999120493,6.997361478,1137
uat0.cuidadodesalud.gov,1137,1137,1137,1,0,1137
universe.gsfc.nasa.gov,1137,1137,1137,1,0,1137
usgs.nfpors.gov,1137,4547,1137,3.999120493,631.7977133,1137
usoas.usmission.gov,1137,2273,1137,1.999120493,5.998240985,1137
uspto.usajobs.gov,1137,20459,1137,17.99384345,1326.576077,1137
ussm.gsa.gov,1137,7956,1137,6.997361478,453.8548813,1137
usunrome.usmission.gov,1137,1137,1137,1,0,1137
vaadvantage.gsa.gov,1137,1137,1137,1,0,1137
veteran.apps.va.gov,1137,12503,4547,10.99648197,27.99120493,2273
veterinarycorps.amedd.army.mil,1137,1137,1137,1,0,1137
vetopportunities.amedd.army.mil,1137,1137,1137,1,0,1137
virec.research.va.gov,1137,3410,1137,2.999120493,94.96921724,1137
visn12.va.gov,1137,1137,1137,1,0,1137
visn15.va.gov,1137,1137,1137,1,0,1137
visn23.va.gov,1137,1137,1137,1,0,1137
visn9.va.gov,1137,1137,1137,1,0,1137
vlm.cem.va.gov,1137,11366,1137,9.99648197,279.9102902,1137
volkfield.ang.af.mil,1137,1137,1137,1,0,1137
w2-mo.weather.gov,1137,1137,1137,1,0,1137
wallops-prf.gsfc.nasa.gov,1137,1137,1137,1,0,1137
watersgeo.epa.gov,1137,1137,1137,1,0,1137
wdob.dev.adsd.census.gov,1137,1137,1137,1,0,1137
webapps.usgs.gov,1137,1137,1137,1,0,1137
weberbasin.jobcorps.gov,1137,3410,1137,2.999120493,63.97977133,1137
whitneymyoung.jobcorps.gov,1137,1137,1137,1,0,1137
wilmington.jobcorps.gov,1137,1137,1137,1,0,1137
windriver.jobcorps.gov,1137,2273,1137,1.999120493,15.99472296,1137
wizard.gov,1137,2273,1137,1.999120493,2.999120493,1137
wolfcreek.jobcorps.gov,1137,1137,1137,1,17.99384345,0
womeninscience.nih.gov,1137,1137,1137,1,0,1137
woodland.jobcorps.gov,1137,1137,1137,1,0,1137
wrclib.noaa.gov,1137,2273,1137,1.999120493,2.999120493,1137
wsearch.nlm.nih.gov,1137,1137,1137,1,0,1137
www2.va.gov,1137,3410,1137,2.999120493,18.99384345,1137
